user_id,anime_ids
230219,1691 1691 1691 1691 1691
309468,1691 1691 1691 1691 1691
35558,1691 1691 1691 1691 1691
290245,1691 1691 1691 1691 1691
63988,1691 1691 1691 1691 1691
29438,1691 1691 1691 1691 1691
82619,1691 1691 1691 1691 1691
51072,1691 1691 1691 1691 1691
100386,1691 1691 1691 1691 1691
54024,1691 1691 1691 1691 1691
128705,1691 1691 1691 1691 1691
156782,1691 1691 1691 1691 1691
157927,1691 1691 1691 1691 1691
32582,1691 1691 1691 1691 1691
344173,1691 1691 1691 1691 1691
176519,1691 1691 1691 1691 1691
263187,1691 1691 1691 1691 1691
37191,1691 1691 1691 1691 1691
82297,1691 1691 1691 1691 1691
73753,1691 1691 1691 1691 1691
288908,1691 1691 1691 1691 1691
6148,1691 1691 1691 1691 1691
20860,1691 1691 1691 1691 1691
70101,1691 1691 1691 1691 1691
32564,1691 1691 1691 1691 1691
33575,1691 1691 1691 1691 1691
265124,1691 1691 1691 1691 1691
324234,1691 1691 1691 1691 1691
315021,1691 1691 1691 1691 1691
229179,1691 1691 1691 1691 1691
297213,1691 1691 1691 1691 1691
18530,1691 1691 1691 1691 1691
142588,1691 1691 1691 1691 1691
196598,1691 1691 1691 1691 1691
117573,1691 1691 1691 1691 1691
43952,1691 1691 1691 1691 1691
137244,1691 1691 1691 1691 1691
14256,1691 1691 1691 1691 1691
81530,1691 1691 1691 1691 1691
23879,1691 1691 1691 1691 1691
5226,1691 1691 1691 1691 1691
172573,1691 1691 1691 1691 1691
15731,1691 1691 1691 1691 1691
44951,1691 1691 1691 1691 1691
192890,1691 1691 1691 1691 1691
284813,1691 1691 1691 1691 1691
293949,1691 1691 1691 1691 1691
25497,1691 1691 1691 1691 1691
4341,1691 1691 1691 1691 1691
117106,1691 1691 1691 1691 1691
71367,1691 1691 1691 1691 1691
212116,1691 1691 1691 1691 1691
111844,1691 1691 1691 1691 1691
131267,1691 1691 1691 1691 1691
6902,1691 1691 1691 1691 1691
162288,1691 1691 1691 1691 1691
209041,1691 1691 1691 1691 1691
197208,1691 1691 1691 1691 1691
340286,1691 1691 1691 1691 1691
334781,1691 1691 1691 1691 1691
93341,1691 1691 1691 1691 1691
136104,1691 1691 1691 1691 1691
331399,1691 1691 1691 1691 1691
241056,1691 1691 1691 1691 1691
205663,1691 1691 1691 1691 1691
256639,1691 1691 1691 1691 1691
251987,1691 1691 1691 1691 1691
342244,1691 1691 1691 1691 1691
108391,1691 1691 1691 1691 1691
11588,1691 1691 1691 1691 1691
121558,1691 1691 1691 1691 1691
107864,1691 1691 1691 1691 1691
32360,1691 1691 1691 1691 1691
310732,1691 1691 1691 1691 1691
199928,1691 1691 1691 1691 1691
306062,1691 1691 1691 1691 1691
159348,1691 1691 1691 1691 1691
284678,1691 1691 1691 1691 1691
314390,1691 1691 1691 1691 1691
181536,1691 1691 1691 1691 1691
173052,1691 1691 1691 1691 1691
81246,1691 1691 1691 1691 1691
120702,1691 1691 1691 1691 1691
107371,1691 1691 1691 1691 1691
222165,1691 1691 1691 1691 1691
16619,1691 1691 1691 1691 1691
191592,1691 1691 1691 1691 1691
284515,1691 1691 1691 1691 1691
83388,1691 1691 1691 1691 1691
215893,1691 1691 1691 1691 1691
183247,1691 1691 1691 1691 1691
209074,1691 1691 1691 1691 1691
57884,1691 1691 1691 1691 1691
118452,1691 1691 1691 1691 1691
68103,1691 1691 1691 1691 1691
295936,1691 1691 1691 1691 1691
94166,1691 1691 1691 1691 1691
349768,1691 1691 1691 1691 1691
30096,1691 1691 1691 1691 1691
91840,1691 1691 1691 1691 1691
78397,1691 1691 1691 1691 1691
240854,1691 1691 1691 1691 1691
85108,1691 1691 1691 1691 1691
213508,1691 1691 1691 1691 1691
270863,1691 1691 1691 1691 1691
242707,1691 1691 1691 1691 1691
192436,1691 1691 1691 1691 1691
243762,1691 1691 1691 1691 1691
90707,1691 1691 1691 1691 1691
308909,1691 1691 1691 1691 1691
45380,1691 1691 1691 1691 1691
76042,1691 1691 1691 1691 1691
247764,1691 1691 1691 1691 1691
325293,1691 1691 1691 1691 1691
197195,1691 1691 1691 1691 1691
268601,1691 1691 1691 1691 1691
68565,1691 1691 1691 1691 1691
65703,1691 1691 1691 1691 1691
203929,1691 1691 1691 1691 1691
82102,1691 1691 1691 1691 1691
323365,1691 1691 1691 1691 1691
207042,1691 1691 1691 1691 1691
295089,1691 1691 1691 1691 1691
278546,1691 1691 1691 1691 1691
176123,1691 1691 1691 1691 1691
8176,1691 1691 1691 1691 1691
207048,1691 1691 1691 1691 1691
268306,1691 1691 1691 1691 1691
60490,1691 1691 1691 1691 1691
92461,1691 1691 1691 1691 1691
131044,1691 1691 1691 1691 1691
94947,1691 1691 1691 1691 1691
243374,1691 1691 1691 1691 1691
34867,1691 1691 1691 1691 1691
70851,1691 1691 1691 1691 1691
304039,1691 1691 1691 1691 1691
50334,1691 1691 1691 1691 1691
259550,1691 1691 1691 1691 1691
322130,1691 1691 1691 1691 1691
36366,1691 1691 1691 1691 1691
74082,1691 1691 1691 1691 1691
296424,1691 1691 1691 1691 1691
229149,1691 1691 1691 1691 1691
39568,1691 1691 1691 1691 1691
174951,1691 1691 1691 1691 1691
104752,1691 1691 1691 1691 1691
164147,1691 1691 1691 1691 1691
134998,1691 1691 1691 1691 1691
33580,1691 1691 1691 1691 1691
5566,1691 1691 1691 1691 1691
351862,1691 1691 1691 1691 1691
52675,1691 1691 1691 1691 1691
132474,1691 1691 1691 1691 1691
99365,1691 1691 1691 1691 1691
219600,1691 1691 1691 1691 1691
189242,1691 1691 1691 1691 1691
29587,1691 1691 1691 1691 1691
283730,1691 1691 1691 1691 1691
240037,1691 1691 1691 1691 1691
37134,1691 1691 1691 1691 1691
205771,1691 1691 1691 1691 1691
314193,1691 1691 1691 1691 1691
145348,1691 1691 1691 1691 1691
304274,1691 1691 1691 1691 1691
293156,1691 1691 1691 1691 1691
113952,1691 1691 1691 1691 1691
327754,1691 1691 1691 1691 1691
107773,1691 1691 1691 1691 1691
67267,1691 1691 1691 1691 1691
309902,1691 1691 1691 1691 1691
22980,1691 1691 1691 1691 1691
293462,1691 1691 1691 1691 1691
317624,1691 1691 1691 1691 1691
84828,1691 1691 1691 1691 1691
119654,1691 1691 1691 1691 1691
303750,1691 1691 1691 1691 1691
37431,1691 1691 1691 1691 1691
40559,1691 1691 1691 1691 1691
269503,1691 1691 1691 1691 1691
184949,1691 1691 1691 1691 1691
92908,1691 1691 1691 1691 1691
104974,1691 1691 1691 1691 1691
311817,1691 1691 1691 1691 1691
56887,1691 1691 1691 1691 1691
298968,1691 1691 1691 1691 1691
101786,1691 1691 1691 1691 1691
228267,1691 1691 1691 1691 1691
138411,1691 1691 1691 1691 1691
200042,1691 1691 1691 1691 1691
10035,1691 1691 1691 1691 1691
337278,1691 1691 1691 1691 1691
142622,1691 1691 1691 1691 1691
91175,1691 1691 1691 1691 1691
45299,1691 1691 1691 1691 1691
151255,1691 1691 1691 1691 1691
6438,1691 1691 1691 1691 1691
121088,1691 1691 1691 1691 1691
315294,1691 1691 1691 1691 1691
70387,1691 1691 1691 1691 1691
109922,1691 1691 1691 1691 1691
1755,1691 1691 1691 1691 1691
253688,1691 1691 1691 1691 1691
34844,1691 1691 1691 1691 1691
121454,1691 1691 1691 1691 1691
173442,1691 1691 1691 1691 1691
215712,1691 1691 1691 1691 1691
308149,1691 1691 1691 1691 1691
338944,1691 1691 1691 1691 1691
118832,1691 1691 1691 1691 1691
122683,1691 1691 1691 1691 1691
132525,1691 1691 1691 1691 1691
166480,1691 1691 1691 1691 1691
338893,1691 1691 1691 1691 1691
63828,1691 1691 1691 1691 1691
154005,1691 1691 1691 1691 1691
99584,1691 1691 1691 1691 1691
235701,1691 1691 1691 1691 1691
104951,1691 1691 1691 1691 1691
306337,1691 1691 1691 1691 1691
152473,1691 1691 1691 1691 1691
162376,1691 1691 1691 1691 1691
66427,1691 1691 1691 1691 1691
32504,1691 1691 1691 1691 1691
345350,1691 1691 1691 1691 1691
165305,1691 1691 1691 1691 1691
333562,1691 1691 1691 1691 1691
147296,1691 1691 1691 1691 1691
152191,1691 1691 1691 1691 1691
102543,1691 1691 1691 1691 1691
45420,1691 1691 1691 1691 1691
159170,1691 1691 1691 1691 1691
165246,1691 1691 1691 1691 1691
134522,1691 1691 1691 1691 1691
341358,1691 1691 1691 1691 1691
156012,1691 1691 1691 1691 1691
34801,1691 1691 1691 1691 1691
212298,1691 1691 1691 1691 1691
317203,1691 1691 1691 1691 1691
51029,1691 1691 1691 1691 1691
302771,1691 1691 1691 1691 1691
332800,1691 1691 1691 1691 1691
249024,1691 1691 1691 1691 1691
337049,1691 1691 1691 1691 1691
141014,1691 1691 1691 1691 1691
164614,1691 1691 1691 1691 1691
263831,1691 1691 1691 1691 1691
310813,1691 1691 1691 1691 1691
321010,1691 1691 1691 1691 1691
309411,1691 1691 1691 1691 1691
5903,1691 1691 1691 1691 1691
22710,1691 1691 1691 1691 1691
273132,1691 1691 1691 1691 1691
238600,1691 1691 1691 1691 1691
165336,1691 1691 1691 1691 1691
28735,1691 1691 1691 1691 1691
322492,1691 1691 1691 1691 1691
344159,1691 1691 1691 1691 1691
77535,1691 1691 1691 1691 1691
264271,1691 1691 1691 1691 1691
164372,1691 1691 1691 1691 1691
228056,1691 1691 1691 1691 1691
118582,1691 1691 1691 1691 1691
99463,1691 1691 1691 1691 1691
338159,1691 1691 1691 1691 1691
89511,1691 1691 1691 1691 1691
34904,1691 1691 1691 1691 1691
55918,1691 1691 1691 1691 1691
97478,1691 1691 1691 1691 1691
13668,1691 1691 1691 1691 1691
216781,1691 1691 1691 1691 1691
224615,1691 1691 1691 1691 1691
98749,1691 1691 1691 1691 1691
92631,1691 1691 1691 1691 1691
308491,1691 1691 1691 1691 1691
282220,1691 1691 1691 1691 1691
91097,1691 1691 1691 1691 1691
143593,1691 1691 1691 1691 1691
256616,1691 1691 1691 1691 1691
181854,1691 1691 1691 1691 1691
30714,1691 1691 1691 1691 1691
266175,1691 1691 1691 1691 1691
287398,1691 1691 1691 1691 1691
306418,1691 1691 1691 1691 1691
350669,1691 1691 1691 1691 1691
246952,1691 1691 1691 1691 1691
327604,1691 1691 1691 1691 1691
350451,1691 1691 1691 1691 1691
226533,1691 1691 1691 1691 1691
67507,1691 1691 1691 1691 1691
137229,1691 1691 1691 1691 1691
228171,1691 1691 1691 1691 1691
84063,1691 1691 1691 1691 1691
128603,1691 1691 1691 1691 1691
189580,1691 1691 1691 1691 1691
84538,1691 1691 1691 1691 1691
4016,1691 1691 1691 1691 1691
103124,1691 1691 1691 1691 1691
153323,1691 1691 1691 1691 1691
327528,1691 1691 1691 1691 1691
7916,1691 1691 1691 1691 1691
306443,1691 1691 1691 1691 1691
231244,1691 1691 1691 1691 1691
143961,1691 1691 1691 1691 1691
69530,1691 1691 1691 1691 1691
253928,1691 1691 1691 1691 1691
43874,1691 1691 1691 1691 1691
101321,1691 1691 1691 1691 1691
62890,1691 1691 1691 1691 1691
273588,1691 1691 1691 1691 1691
316029,1691 1691 1691 1691 1691
53037,1691 1691 1691 1691 1691
155150,1691 1691 1691 1691 1691
258643,1691 1691 1691 1691 1691
27737,1691 1691 1691 1691 1691
118817,1691 1691 1691 1691 1691
317599,1691 1691 1691 1691 1691
94445,1691 1691 1691 1691 1691
209526,1691 1691 1691 1691 1691
253021,1691 1691 1691 1691 1691
268998,1691 1691 1691 1691 1691
53081,1691 1691 1691 1691 1691
271329,1691 1691 1691 1691 1691
163137,1691 1691 1691 1691 1691
2865,1691 1691 1691 1691 1691
13134,1691 1691 1691 1691 1691
302359,1691 1691 1691 1691 1691
125416,1691 1691 1691 1691 1691
307886,1691 1691 1691 1691 1691
332656,1691 1691 1691 1691 1691
194012,1691 1691 1691 1691 1691
333422,1691 1691 1691 1691 1691
98717,1691 1691 1691 1691 1691
25555,1691 1691 1691 1691 1691
19530,1691 1691 1691 1691 1691
212936,1691 1691 1691 1691 1691
247500,1691 1691 1691 1691 1691
327773,1691 1691 1691 1691 1691
18967,1691 1691 1691 1691 1691
220699,1691 1691 1691 1691 1691
46091,1691 1691 1691 1691 1691
352041,1691 1691 1691 1691 1691
173497,1691 1691 1691 1691 1691
220323,1691 1691 1691 1691 1691
248528,1691 1691 1691 1691 1691
307692,1691 1691 1691 1691 1691
151898,1691 1691 1691 1691 1691
202701,1691 1691 1691 1691 1691
181486,1691 1691 1691 1691 1691
17,1691 1691 1691 1691 1691
72526,1691 1691 1691 1691 1691
177490,1691 1691 1691 1691 1691
63573,1691 1691 1691 1691 1691
120599,1691 1691 1691 1691 1691
99104,1691 1691 1691 1691 1691
40235,1691 1691 1691 1691 1691
217053,1691 1691 1691 1691 1691
347827,1691 1691 1691 1691 1691
224697,1691 1691 1691 1691 1691
266065,1691 1691 1691 1691 1691
249420,1691 1691 1691 1691 1691
42589,1691 1691 1691 1691 1691
78366,1691 1691 1691 1691 1691
11605,1691 1691 1691 1691 1691
322276,1691 1691 1691 1691 1691
310653,1691 1691 1691 1691 1691
231691,1691 1691 1691 1691 1691
350187,1691 1691 1691 1691 1691
244402,1691 1691 1691 1691 1691
195938,1691 1691 1691 1691 1691
58975,1691 1691 1691 1691 1691
320998,1691 1691 1691 1691 1691
113251,1691 1691 1691 1691 1691
129134,1691 1691 1691 1691 1691
3105,1691 1691 1691 1691 1691
146666,1691 1691 1691 1691 1691
220791,1691 1691 1691 1691 1691
240212,1691 1691 1691 1691 1691
204917,1691 1691 1691 1691 1691
276765,1691 1691 1691 1691 1691
352506,1691 1691 1691 1691 1691
313762,1691 1691 1691 1691 1691
209099,1691 1691 1691 1691 1691
322908,1691 1691 1691 1691 1691
286941,1691 1691 1691 1691 1691
165719,1691 1691 1691 1691 1691
341228,1691 1691 1691 1691 1691
98969,1691 1691 1691 1691 1691
133942,1691 1691 1691 1691 1691
196390,1691 1691 1691 1691 1691
214416,1691 1691 1691 1691 1691
14497,1691 1691 1691 1691 1691
538,1691 1691 1691 1691 1691
89812,1691 1691 1691 1691 1691
293574,1691 1691 1691 1691 1691
255633,1691 1691 1691 1691 1691
121710,1691 1691 1691 1691 1691
87777,1691 1691 1691 1691 1691
131622,1691 1691 1691 1691 1691
329398,1691 1691 1691 1691 1691
143771,1691 1691 1691 1691 1691
10397,1691 1691 1691 1691 1691
92993,1691 1691 1691 1691 1691
339109,1691 1691 1691 1691 1691
260154,1691 1691 1691 1691 1691
148691,1691 1691 1691 1691 1691
8973,1691 1691 1691 1691 1691
215791,1691 1691 1691 1691 1691
116377,1691 1691 1691 1691 1691
227678,1691 1691 1691 1691 1691
5988,1691 1691 1691 1691 1691
253678,1691 1691 1691 1691 1691
191925,1691 1691 1691 1691 1691
136073,1691 1691 1691 1691 1691
285103,1691 1691 1691 1691 1691
328643,1691 1691 1691 1691 1691
119564,1691 1691 1691 1691 1691
217966,1691 1691 1691 1691 1691
234789,1691 1691 1691 1691 1691
232278,1691 1691 1691 1691 1691
262850,1691 1691 1691 1691 1691
112150,1691 1691 1691 1691 1691
101603,1691 1691 1691 1691 1691
256985,1691 1691 1691 1691 1691
200990,1691 1691 1691 1691 1691
160522,1691 1691 1691 1691 1691
250765,1691 1691 1691 1691 1691
336004,1691 1691 1691 1691 1691
158439,1691 1691 1691 1691 1691
53404,1691 1691 1691 1691 1691
329981,1691 1691 1691 1691 1691
177269,1691 1691 1691 1691 1691
288454,1691 1691 1691 1691 1691
188426,1691 1691 1691 1691 1691
270745,1691 1691 1691 1691 1691
239096,1691 1691 1691 1691 1691
133688,1691 1691 1691 1691 1691
80782,1691 1691 1691 1691 1691
31266,1691 1691 1691 1691 1691
341323,1691 1691 1691 1691 1691
338992,1691 1691 1691 1691 1691
26350,1691 1691 1691 1691 1691
321368,1691 1691 1691 1691 1691
38704,1691 1691 1691 1691 1691
311360,1691 1691 1691 1691 1691
280039,1691 1691 1691 1691 1691
297488,1691 1691 1691 1691 1691
78227,1691 1691 1691 1691 1691
161441,1691 1691 1691 1691 1691
269502,1691 1691 1691 1691 1691
224648,1691 1691 1691 1691 1691
15342,1691 1691 1691 1691 1691
66701,1691 1691 1691 1691 1691
791,1691 1691 1691 1691 1691
46285,1691 1691 1691 1691 1691
326147,1691 1691 1691 1691 1691
20288,1691 1691 1691 1691 1691
320497,1691 1691 1691 1691 1691
35218,1691 1691 1691 1691 1691
267584,1691 1691 1691 1691 1691
6687,1691 1691 1691 1691 1691
241391,1691 1691 1691 1691 1691
99169,1691 1691 1691 1691 1691
234985,1691 1691 1691 1691 1691
353263,1691 1691 1691 1691 1691
5059,1691 1691 1691 1691 1691
26651,1691 1691 1691 1691 1691
249915,1691 1691 1691 1691 1691
164927,1691 1691 1691 1691 1691
65667,1691 1691 1691 1691 1691
175367,1691 1691 1691 1691 1691
274838,1691 1691 1691 1691 1691
242294,1691 1691 1691 1691 1691
204501,1691 1691 1691 1691 1691
134714,1691 1691 1691 1691 1691
173818,1691 1691 1691 1691 1691
277553,1691 1691 1691 1691 1691
187717,1691 1691 1691 1691 1691
13770,1691 1691 1691 1691 1691
320400,1691 1691 1691 1691 1691
289704,1691 1691 1691 1691 1691
103491,1691 1691 1691 1691 1691
16452,1691 1691 1691 1691 1691
90953,1691 1691 1691 1691 1691
322643,1691 1691 1691 1691 1691
320979,1691 1691 1691 1691 1691
144334,1691 1691 1691 1691 1691
229840,1691 1691 1691 1691 1691
196254,1691 1691 1691 1691 1691
49232,1691 1691 1691 1691 1691
104876,1691 1691 1691 1691 1691
40480,1691 1691 1691 1691 1691
241460,1691 1691 1691 1691 1691
85457,1691 1691 1691 1691 1691
346871,1691 1691 1691 1691 1691
282389,1691 1691 1691 1691 1691
1289,1691 1691 1691 1691 1691
27972,1691 1691 1691 1691 1691
177431,1691 1691 1691 1691 1691
120016,1691 1691 1691 1691 1691
203075,1691 1691 1691 1691 1691
230274,1691 1691 1691 1691 1691
87864,1691 1691 1691 1691 1691
15822,1691 1691 1691 1691 1691
6084,1691 1691 1691 1691 1691
297405,1691 1691 1691 1691 1691
320049,1691 1691 1691 1691 1691
35067,1691 1691 1691 1691 1691
271193,1691 1691 1691 1691 1691
23505,1691 1691 1691 1691 1691
187101,1691 1691 1691 1691 1691
23983,1691 1691 1691 1691 1691
160753,1691 1691 1691 1691 1691
69003,1691 1691 1691 1691 1691
251037,1691 1691 1691 1691 1691
8860,1691 1691 1691 1691 1691
126127,1691 1691 1691 1691 1691
13905,1691 1691 1691 1691 1691
60379,1691 1691 1691 1691 1691
109561,1691 1691 1691 1691 1691
267338,1691 1691 1691 1691 1691
280221,1691 1691 1691 1691 1691
29215,1691 1691 1691 1691 1691
252514,1691 1691 1691 1691 1691
225397,1691 1691 1691 1691 1691
345272,1691 1691 1691 1691 1691
34402,1691 1691 1691 1691 1691
33486,1691 1691 1691 1691 1691
84393,1691 1691 1691 1691 1691
307161,1691 1691 1691 1691 1691
92718,1691 1691 1691 1691 1691
151140,1691 1691 1691 1691 1691
99411,1691 1691 1691 1691 1691
312868,1691 1691 1691 1691 1691
71168,1691 1691 1691 1691 1691
12770,1691 1691 1691 1691 1691
12414,1691 1691 1691 1691 1691
231039,1691 1691 1691 1691 1691
41960,1691 1691 1691 1691 1691
252401,1691 1691 1691 1691 1691
153340,1691 1691 1691 1691 1691
205594,1691 1691 1691 1691 1691
3681,1691 1691 1691 1691 1691
259120,1691 1691 1691 1691 1691
174726,1691 1691 1691 1691 1691
215496,1691 1691 1691 1691 1691
241148,1691 1691 1691 1691 1691
312579,1691 1691 1691 1691 1691
342419,1691 1691 1691 1691 1691
20228,1691 1691 1691 1691 1691
183452,1691 1691 1691 1691 1691
331246,1691 1691 1691 1691 1691
273157,1691 1691 1691 1691 1691
171128,1691 1691 1691 1691 1691
200747,1691 1691 1691 1691 1691
122094,1691 1691 1691 1691 1691
109357,1691 1691 1691 1691 1691
141010,1691 1691 1691 1691 1691
11836,1691 1691 1691 1691 1691
236644,1691 1691 1691 1691 1691
105955,1691 1691 1691 1691 1691
199459,1691 1691 1691 1691 1691
34348,1691 1691 1691 1691 1691
105265,1691 1691 1691 1691 1691
272738,1691 1691 1691 1691 1691
198744,1691 1691 1691 1691 1691
232056,1691 1691 1691 1691 1691
117482,1691 1691 1691 1691 1691
341581,1691 1691 1691 1691 1691
282215,1691 1691 1691 1691 1691
26032,1691 1691 1691 1691 1691
319404,1691 1691 1691 1691 1691
302041,1691 1691 1691 1691 1691
155330,1691 1691 1691 1691 1691
1407,1691 1691 1691 1691 1691
330692,1691 1691 1691 1691 1691
241463,1691 1691 1691 1691 1691
331948,1691 1691 1691 1691 1691
65976,1691 1691 1691 1691 1691
20520,1691 1691 1691 1691 1691
108652,1691 1691 1691 1691 1691
180432,1691 1691 1691 1691 1691
128969,1691 1691 1691 1691 1691
135020,1691 1691 1691 1691 1691
144448,1691 1691 1691 1691 1691
63747,1691 1691 1691 1691 1691
304437,1691 1691 1691 1691 1691
153264,1691 1691 1691 1691 1691
284807,1691 1691 1691 1691 1691
51445,1691 1691 1691 1691 1691
127586,1691 1691 1691 1691 1691
12285,1691 1691 1691 1691 1691
203774,1691 1691 1691 1691 1691
94100,1691 1691 1691 1691 1691
159111,1691 1691 1691 1691 1691
85356,1691 1691 1691 1691 1691
341482,1691 1691 1691 1691 1691
108520,1691 1691 1691 1691 1691
173694,1691 1691 1691 1691 1691
229358,1691 1691 1691 1691 1691
337622,1691 1691 1691 1691 1691
241761,1691 1691 1691 1691 1691
144913,1691 1691 1691 1691 1691
94051,1691 1691 1691 1691 1691
325644,1691 1691 1691 1691 1691
51245,1691 1691 1691 1691 1691
297471,1691 1691 1691 1691 1691
165314,1691 1691 1691 1691 1691
165399,1691 1691 1691 1691 1691
70719,1691 1691 1691 1691 1691
112117,1691 1691 1691 1691 1691
311928,1691 1691 1691 1691 1691
72254,1691 1691 1691 1691 1691
286566,1691 1691 1691 1691 1691
345943,1691 1691 1691 1691 1691
286999,1691 1691 1691 1691 1691
236112,1691 1691 1691 1691 1691
304116,1691 1691 1691 1691 1691
328553,1691 1691 1691 1691 1691
317672,1691 1691 1691 1691 1691
70733,1691 1691 1691 1691 1691
876,1691 1691 1691 1691 1691
179365,1691 1691 1691 1691 1691
250289,1691 1691 1691 1691 1691
42,1691 1691 1691 1691 1691
102589,1691 1691 1691 1691 1691
274499,1691 1691 1691 1691 1691
26059,1691 1691 1691 1691 1691
218347,1691 1691 1691 1691 1691
80224,1691 1691 1691 1691 1691
137781,1691 1691 1691 1691 1691
7364,1691 1691 1691 1691 1691
244252,1691 1691 1691 1691 1691
345652,1691 1691 1691 1691 1691
53630,1691 1691 1691 1691 1691
297668,1691 1691 1691 1691 1691
324921,1691 1691 1691 1691 1691
307671,1691 1691 1691 1691 1691
285484,1691 1691 1691 1691 1691
320785,1691 1691 1691 1691 1691
153600,1691 1691 1691 1691 1691
97402,1691 1691 1691 1691 1691
60301,1691 1691 1691 1691 1691
22049,1691 1691 1691 1691 1691
190985,1691 1691 1691 1691 1691
22697,1691 1691 1691 1691 1691
309818,1691 1691 1691 1691 1691
106147,1691 1691 1691 1691 1691
182352,1691 1691 1691 1691 1691
45602,1691 1691 1691 1691 1691
137596,1691 1691 1691 1691 1691
163640,1691 1691 1691 1691 1691
68441,1691 1691 1691 1691 1691
223336,1691 1691 1691 1691 1691
145599,1691 1691 1691 1691 1691
257510,1691 1691 1691 1691 1691
105667,1691 1691 1691 1691 1691
251750,1691 1691 1691 1691 1691
170418,1691 1691 1691 1691 1691
62703,1691 1691 1691 1691 1691
252094,1691 1691 1691 1691 1691
117372,1691 1691 1691 1691 1691
253863,1691 1691 1691 1691 1691
313580,1691 1691 1691 1691 1691
172645,1691 1691 1691 1691 1691
101222,1691 1691 1691 1691 1691
325049,1691 1691 1691 1691 1691
336071,1691 1691 1691 1691 1691
241588,1691 1691 1691 1691 1691
223914,1691 1691 1691 1691 1691
157529,1691 1691 1691 1691 1691
318537,1691 1691 1691 1691 1691
30958,1691 1691 1691 1691 1691
333139,1691 1691 1691 1691 1691
75659,1691 1691 1691 1691 1691
128727,1691 1691 1691 1691 1691
309307,1691 1691 1691 1691 1691
82232,1691 1691 1691 1691 1691
154412,1691 1691 1691 1691 1691
53066,1691 1691 1691 1691 1691
203805,1691 1691 1691 1691 1691
175923,1691 1691 1691 1691 1691
315396,1691 1691 1691 1691 1691
26949,1691 1691 1691 1691 1691
62091,1691 1691 1691 1691 1691
229259,1691 1691 1691 1691 1691
56944,1691 1691 1691 1691 1691
212618,1691 1691 1691 1691 1691
17546,1691 1691 1691 1691 1691
204577,1691 1691 1691 1691 1691
71461,1691 1691 1691 1691 1691
120440,1691 1691 1691 1691 1691
38743,1691 1691 1691 1691 1691
111168,1691 1691 1691 1691 1691
32408,1691 1691 1691 1691 1691
254015,1691 1691 1691 1691 1691
156685,1691 1691 1691 1691 1691
114035,1691 1691 1691 1691 1691
180421,1691 1691 1691 1691 1691
261492,1691 1691 1691 1691 1691
249500,1691 1691 1691 1691 1691
304047,1691 1691 1691 1691 1691
12071,1691 1691 1691 1691 1691
252512,1691 1691 1691 1691 1691
69427,1691 1691 1691 1691 1691
100362,1691 1691 1691 1691 1691
108888,1691 1691 1691 1691 1691
287721,1691 1691 1691 1691 1691
338008,1691 1691 1691 1691 1691
125038,1691 1691 1691 1691 1691
316750,1691 1691 1691 1691 1691
122700,1691 1691 1691 1691 1691
250326,1691 1691 1691 1691 1691
73227,1691 1691 1691 1691 1691
111107,1691 1691 1691 1691 1691
156340,1691 1691 1691 1691 1691
275289,1691 1691 1691 1691 1691
34735,1691 1691 1691 1691 1691
16660,1691 1691 1691 1691 1691
52422,1691 1691 1691 1691 1691
314333,1691 1691 1691 1691 1691
160797,1691 1691 1691 1691 1691
26989,1691 1691 1691 1691 1691
1731,1691 1691 1691 1691 1691
248225,1691 1691 1691 1691 1691
350407,1691 1691 1691 1691 1691
12328,1691 1691 1691 1691 1691
216636,1691 1691 1691 1691 1691
337628,1691 1691 1691 1691 1691
296996,1691 1691 1691 1691 1691
282539,1691 1691 1691 1691 1691
236889,1691 1691 1691 1691 1691
262894,1691 1691 1691 1691 1691
176377,1691 1691 1691 1691 1691
281401,1691 1691 1691 1691 1691
107030,1691 1691 1691 1691 1691
224076,1691 1691 1691 1691 1691
178999,1691 1691 1691 1691 1691
20185,1691 1691 1691 1691 1691
194859,1691 1691 1691 1691 1691
28861,1691 1691 1691 1691 1691
124083,1691 1691 1691 1691 1691
314206,1691 1691 1691 1691 1691
326017,1691 1691 1691 1691 1691
93738,1691 1691 1691 1691 1691
133172,1691 1691 1691 1691 1691
113103,1691 1691 1691 1691 1691
106239,1691 1691 1691 1691 1691
149395,1691 1691 1691 1691 1691
189950,1691 1691 1691 1691 1691
183481,1691 1691 1691 1691 1691
274513,1691 1691 1691 1691 1691
275237,1691 1691 1691 1691 1691
142625,1691 1691 1691 1691 1691
25880,1691 1691 1691 1691 1691
23403,1691 1691 1691 1691 1691
155927,1691 1691 1691 1691 1691
67588,1691 1691 1691 1691 1691
48257,1691 1691 1691 1691 1691
285850,1691 1691 1691 1691 1691
238424,1691 1691 1691 1691 1691
244266,1691 1691 1691 1691 1691
173714,1691 1691 1691 1691 1691
93740,1691 1691 1691 1691 1691
340641,1691 1691 1691 1691 1691
198988,1691 1691 1691 1691 1691
148455,1691 1691 1691 1691 1691
71485,1691 1691 1691 1691 1691
324391,1691 1691 1691 1691 1691
353395,1691 1691 1691 1691 1691
212640,1691 1691 1691 1691 1691
108029,1691 1691 1691 1691 1691
348493,1691 1691 1691 1691 1691
98381,1691 1691 1691 1691 1691
262790,1691 1691 1691 1691 1691
304784,1691 1691 1691 1691 1691
253348,1691 1691 1691 1691 1691
329794,1691 1691 1691 1691 1691
